gene,logFC
LY6G5B,-0.01027068522980324
LY6G5C,0.697125855876009
LY6G6D,-0.17397637740215136
LY6G6F,0.17603939925713544
LY6K,-0.1436748414657214
LY75,2.6676832771987806
LY86,2.5968388813199765
LY86-AS1,-0.30609252199089554
LY9,1.6026091074161048
LY96,3.3525778937204103
LYAR,0.33326487726783016
LYG1,-0.30383610203130834
LYL1,0.5330123791333087
LYN,1.2484997698516924
LYNX1,-1.3536515670271587
LYPD1,0.7128156157097473
LYPD5,-0.1860656931655117
LYPD6,0.4101666539607634
LYPD6B,1.408224342793713
LYPLA1,-0.6848269109104621
LYPLA2P2|LYPLA2,0.27444464397326046
LYPLAL1,-0.6571708459332936
LYRM1,-0.6044105942391025
LYRM2,0.6030246010057766
LYRM4,0.3748034734334132
LYRM7,-0.8776636866946631
LYRM9,0.36782259313004934
LYSMD1,0.03355846159071425
LYSMD2,-0.6945781517459925
LYSMD3,-0.8204654950020435
LYSMD4,-0.4966229773462414
LYST,0.908539957591954
LYVE1,0.3297689467128888
LYZ,2.999816723335881
LYZL2|LYZL1,-0.28565183032150693
LYZL4,-0.4370676383219739
LYZL6,0.10071727156828751
LZIC,-0.3535310885671585
LZTFL1,-1.0026980433230073
LZTR1,-0.020118064063521787
LZTS1,0.8814982460483657
LZTS1-AS1,-0.04892785042953609
LZTS2,0.9265326403764909
LZTS3,-0.18552736589738014
M6PR,1.1805124456800618
MAATS1,0.24356849940248052
MAB21L2,0.6410318027217934
MACC1,0.51100249631832
MACF1,0.4937878697948741
MACROD1,-0.9243328553293937
MACROD2,-0.8301701198911755
MAD1L1,1.1388866765056411
MAD2L1,3.1293320341157744
MAD2L1BP,-0.12742584512418756
MAD2L2,-0.3167144244832747
MADCAM1,0.12337872683778744
MADD,0.3120053881962992
MAEA,0.07305338806448276
MAF,1.5725223350445436
MAF1,0.6471738788970656
MAFB,1.9862609951639048
MAFF,2.1138024564014133
MAFG,0.31108275617115116
MAFG-AS1,0.32940617044745013
MAFK,0.2700255311426889
MAG,-0.2889349193367756
MAGEA1,-0.30820355949796596
MAGEA9B|MAGEA9,-0.12903303252876974
MAGED1,0.4988946783638657
MAGED2,0.7391670575270654
MAGED4B|MAGED4,0.6870704411549451
MAGEE1,-0.23147185036386098
MAGEF1,-0.5469625208137505
MAGEH1,-0.03529642623949599
MAGEL2,0.19904318508671456
MAGI1,-1.5514378502976138
MAGI2,-0.520700549413649
MAGI2-AS3,-0.6935691552008777
MAGI3,-1.631068750392431
MAGIX,-0.522362880866785
MAGOH,-0.5053843271020205
MAGOH|MAGOH2P,-0.9013446656554733
MAGOH2P,-0.8236361382094565
MAGOHB,-0.6843260929053758
MAGT1,-1.1832210822751297
MAIP1,-1.027829313669792
MAJIN,-0.13680928522921285
MAK,-0.2528941599088501
MAK16,-0.2908592717692215
MAL,0.06752497469558572
MAL2,-0.7177413929032874
MALAT1,1.698330031816469
MALL,0.16671412559811552
MALSU1,-0.6554334586998037
MALT1,-0.5067476879529657
MAMDC2,-1.0265350482943976
MAMDC2-AS1,0.13103258221200784
MAMDC4,-0.7437711601056723
MAML1,0.0304357495300216
MAML2,2.073649463177273
MAML3,-0.31122528906836205
MAMLD1,0.3557596892749373
MAMSTR,0.17142178722393583
MAN1A1,-2.161535013188504
MAN1A2,-0.8137191920283977
MAN1B1,-0.15861670673512104
MAN1B1-AS1,0.5822618105139967
MAN1C1,0.9933814692343288
MAN2A1,-0.541622318472199
MAN2A2,-1.4318542254805673
MAN2B1,1.8056536183211813
MAN2B2,0.4337954411789239
MAN2C1,-0.09726998761249141
MANBA,0.9204385060373619
MANBAL,0.21554225998005858
MANEA,-1.9403848290516053
MANEAL,-0.4401690607886495
MANF,-0.7700584434353541
MANSC1,-0.2520723148648961
MAOA,-2.4768678721152346
MAOB,-1.4511153330594802
MAP1A,0.6456993901505105
MAP1B,1.6860915294121246
MAP1LC3A,0.4883048289765789
MAP1LC3B,0.3980714656238813
MAP1LC3B|MAP1LC3B2,-0.22064187771108915
MAP1LC3B2,0.13340384907358777
MAP1LC3C,0.043547922143711726
MAP1S,0.1603809501520827
MAP2,1.4909219571925756
MAP2K1,-1.4428464671496417
MAP2K2,0.3359133943790713
MAP2K3,0.209099154669604
MAP2K4,-0.2960625677109829
MAP2K4|MAP2K4P1,-0.4070524275403934
MAP2K5,-0.2934013116303495
MAP2K6,0.8577399113903938
MAP2K7,-0.48972877528736775
MAP3K1,1.046468444391604
MAP3K10,-0.36241386104557455
MAP3K11,-0.1135666377212887
MAP3K12,0.8703638621314295
MAP3K13,-1.239379519341983
MAP3K14,0.14733734051373867
MAP3K14-AS1,-0.1965348319217688
MAP3K2,-0.7891499806634669
MAP3K20,-0.7361589800409842
MAP3K3,0.761147219218701
MAP3K4,-0.2046106475685897
MAP3K5,-0.2499496285940492
MAP3K6,0.46117190491089805
MAP3K7,0.32568149356812964
MAP3K7CL,-0.0430949932406368
MAP3K8,1.8463539307114634
MAP3K9,-0.6564191347063923
MAP4,0.9109659791820152
MAP4K1,1.8817897293742125
MAP4K2,0.1829032069858262
MAP4K3,-0.31347722094289177
MAP4K4,-0.26236095624753747
MAP4K5,0.7567643913576406
MAP6,0.36368759781272825
MAP6D1,-0.3029233564074067
MAP7,-1.9115128652632472
MAP7D1,0.3428691603944674
MAP7D2,0.27309041907968384
MAP7D3,-0.09864187187054968
MAP9,1.239265383627019
MAPK1,0.735910441218636
MAPK10,0.2901986406864755
MAPK11,-0.23634521015775042
MAPK12,0.32469211737368775
MAPK13,2.0275857495215344
MAPK14,-0.8691254398131742
MAPK15,-0.2875927814499632
MAPK1IP1L,0.8016532415879022
MAPK3,0.4414340522242173
MAPK6,-0.6220864018152186
MAPK7,-0.0221915412345176
MAPK8,-0.885804941298255
MAPK8IP1,0.2932493719114906
MAPK8IP2,-0.24471148711078752
MAPK8IP3,0.26307491374348874
MAPK9,-0.552973171120294
MAPKAP1,-0.67734184590953606
MAPKAPK2,0.6746389797520204
MAPKAPK3,0.48576426387485094
MAPKAPK5,-0.6118456038946027
MAPKAPK5-AS1,0.4760268273797216
MAPKBP1,0.21341600496002616
MAPRE1,1.6828900726071991
MAPRE2,0.23156372341875256
MAPRE3,-0.555492560162529
MAPT,0.44317436523354736
MAPT-AS1,-0.3292472988952443
MARC1,-1.9511422876599538
MARC2,-2.88829259350835
MARCH1,3.469534528120627
MARCH11,0.004368392371176855
MARCH2,0.09185725614069792
MARCH3,1.3292440973577382
MARCH4,-0.06168787593452874
MARCH5,-0.8500677279901436
MARCH6,-0.7118249130123587
MARCH7,-0.705023711621173
MARCH8,-0.33495718283719106
MARCH9,0.2624328668579039
MARCKS,2.1716757458693436
MARCKSL1,0.8155644970358161
MARCO,3.5119818070115203
MARK1,0.5849792529253917
MARK2,0.14313095749184995
MARK3,-0.27200801018724347
MARK4,0.05027810717332296
MARS,0.4209579892702668
MARS2,-0.7840754541376057
MARVELD1,1.549305528602596
MARVELD2,-1.265918609027555
MARVELD3,-0.6882219128275642
MAS1,-0.2737700101943461
MASP1,-1.5961604145156016
MASP2,-3.693560143006208
MAST1,0.6483578210950839
MAST2,-0.3304347973887348
MAST3,-0.3371407101743163
MAST4,-0.5523372058990753
MASTL,0.07127378128151707
MAT1A,-3.9227829803984107
MAT2A,-1.3846058695115464
MAT2B,-0.04791819118968326
MATK,0.1801655348135254
MATN1,-0.3307720633401492
MATN1-AS1,0.17543530921528727
MATN2,-0.4902627097298432
MATN4,-0.16175050606852523
MATR3,1.4102940273671565
MATR3|SNHG4,-0.4099455995337189
MAU2,0.6300858327319538
MAVS,0.39932904677354986
MAX,0.9722607897283673
MAZ,0.15716799897910816
MB,-0.14795369455643384
MB21D1,1.3592693337355248
MB21D2,1.0915531865414267
MBD1,-0.5603206789309649
MBD2,0.8106575724250304
MBD3,-0.2192431257032013
MBD3L1,-0.1499435377662387
MBD3L3|MBD3L4|MBD3L2|MBD3L5,3.358173201388474e-4
MBD4,0.8651281502485672
MBD5,1.304393020610294
MBD6,-0.2040723880005002
MBIP,-0.48050594705333144
MBL1P,-0.7379349530161495
MBL2,-4.008395937385446
MBLAC1,0.02993568498537166
MBLAC2,-1.0016476185221042
MBNL1,1.1103117980512773
MBNL1-AS1,0.1533562925429469
MBNL2,0.609405405327219
MBNL3,-1.9278747965285647
MBOAT1,0.585460811987578
MBOAT2,0.31144020281398
MBOAT7,0.1590765007812262
MBP,-0.3447292279256964
MBTD1,-0.2784315949810046
MBTPS1,-0.3870549686397967
MBTPS2,-0.7802343405791439
MC1R,0.01146016410189399
MC2R,0.17420646886986757
MC4R,0.012923473975125346
MCAM,1.3501488983085825
MCAT,-0.6992614447919889
MCC,-2.0893057173392116
MCCC1,-1.171023858268363
MCCC2,-1.1343581961692366
MCEE,-1.4226513682844848
MCEMP1,1.724623207404253
MCF2L,-0.466571682401013
MCF2L-AS1,-0.15136321901987565
MCFD2,-1.5556473254336225
MCHR1,-1.2532477306732237
MCHR2,0.14400710947627604
MCHR2-AS1,-0.28868654008653516
MCL1,-0.32251257711684667
MCM10,0.9736581870975962
MCM2,1.7977351314693668
MCM3,0.46513372311624707
MCM3AP,-0.0029785308751973643
MCM3AP-AS1,-0.15572654014052878
MCM4,1.2268215384251675
MCM5,2.4199795735646554
MCM6,2.204425561054107
MCM7,1.0741829970363215
MCM8,-0.17017732860173448
MCM9,-0.5576454952409095
MCMBP,-0.7307516520318877
MCOLN1,1.1780504528942197
MCOLN2,1.5040024759705717
MCOLN3,0.7099528370231454
MCPH1,-0.4452601850671897
MCRIP1,0.6694112865112107
MCRIP2|FIRRE,-0.7102177052056533
MCTP1,2.090412066081858
MCTP2,0.5839297633729502
MCTS1,0.10904823062134315
MCU,0.4578494325224399
MCUB,2.490715506588968
MCUR1,-0.8568003699765913
MDC1,-0.48987678817941527
MDFI,-0.19248788409719247
MDFIC,0.8979486424566138
MDGA1,-0.29008699855784964
MDH1,-0.24609733315699336
MDH1B,0.01752368790200223
MDH2,-1.2715072620359855
MDK,0.26014343479770574
MDM1,-0.5935424248971106
MDM2,0.5539495681540045
MDM4,0.5476351983258636
MDN1,-1.2666998203879831
MDP1|NEDD8-MDP1,0.6980188551155049
MDS2,0.019566868384182767
ME1,2.3595250763541293
ME2,1.3838694427074045
ME3,0.6362054965423017
MEA1,0.3607368678085821
MEAF6,-0.4062083556991567
MECOM,0.7144396779371857
MECP2,-0.05349066866694734
MECR,-0.6177951664628638
MED1,0.6477873203451507
MED10,0.06456972738847185
MED11,0.030550021187253844
MED12,0.2579893054373154
MED12L,-0.16236837300713056
MED13,0.43542444737448915
MED13L,1.0289876905627222
MED14,-0.6587865559315033
MED14OS,-0.5655452012292319
MED15|MED15P9,0.6132829052008387
MED15P9,-0.12689131635435966
MED16,-0.8383713270820095
MED17,0.3097324647799993
MED18,-0.4553950552224854
MED19,0.09379628451225196
MED20,-0.09439289037631479
MED21,-0.646209905467004
MED22,0.03304370962254105
MED23,0.3481262124499849
MED24,0.18941779391637636
MED25,0.5159446985814798
MED26,0.002590215284552518
MED28,0.6016706562125412
MED29,-6.125043471694234e-4
MED30,-0.5236145403712817
MED31,-0.6824458641460334
MED4,-0.3484577673271074
MED6,-0.41908059553706006
MED7,0.23508807345796973
MED8,-1.010175868586985
MED9,-0.20144322350597135
MEDAG,0.20955946882169135
MEF2A,0.3879666494984159
MEF2C,1.5569988887962425
MEF2C-AS1,-0.17929559991311214
MEF2D,0.966415290294619
MEFV,-0.26808653595124554
MEG3,1.3108524995423623
MEG9,-0.004824874365708307
MEGF10,-0.3271315586162995
MEGF11,0.1932368610187014
MEGF6,0.4898176656432499
MEGF8,0.0964820221367227
MEGF9,-1.8369711571199325
MEI1,1.5872264501245095
MEIG1,-0.16594677180951295
MEIS1,-0.576049180351395
MEIS2,-0.15822325856014172
MEIS3P1|MEIS3,0.13770429948745813
MELK,2.86402857280248
MELTF,3.05312207171448
MELTF-AS1,0.5330098641878024
MEMO1,-0.8649158728433135
MEN1,-0.5615911871065283
MEOX1,0.5726659543538961
MEP1A,0.605971550578462
MEP1B,-0.05078733808332093
MEPCE,0.5593679428418604
MEPE,-0.2122140945166007
MERTK,1.6625593539733965
MESDC1,0.1225823373028448
MESDC2,-0.4825424902270532
MESP1,0.1768631334437954
MESP2,-0.12995886350983413
MEST,0.10631970133315277
MET,-1.1787888950843624
METAP1,-0.18400087626475786
METAP1D,-0.5676720766796551
METAP2,-0.5977064114555433
METRN,-0.18044390998388848
METRNL,1.7471589219065495
METTL1,-0.24391955153364125
METTL10,-0.07686062891663206
METTL13,-0.3883830851332009
METTL14,-0.39607227127020095
METTL15,-0.16948516282705353
METTL16,-0.4115616290147653
METTL17,-0.1449634785743201
METTL18,0.0882797583111665
METTL21A,-1.223264005319856
METTL21EP,-0.001166176845495451
METTL22,0.3174697774146801
METTL23,-0.22011281515095127
METTL25,0.005935841335800476
METTL26,-0.4722590072391303
METTL2A|METTL2B,-0.4355321846706063
METTL3,0.1482821765346973
METTL4,-0.28531584424297135
METTL5,0.28442704797556034
METTL6,0.14951307029289299
METTL7A,-1.1292133729471638
METTL7B,-0.2277750301923529
METTL8,0.6816980825683964
METTL9,1.3010113121064144
MEX3A,-0.4068291772012039
MEX3B,-0.011189444953429573
MEX3C,0.09572956962848285
MEX3D,-0.4348939599259985
MFAP1,0.3976258311463025
MFAP2,0.2309649872840366
MFAP3,-0.3255708280868864
MFAP3L,-4.89968002582097
MFAP4,1.1353452390122631
MFAP5,0.6789085379917159
MFF,-0.22003706698040373
MFF|LOC644762,-0.03285573956249865
MFGE8,-0.07967478143189516
MFHAS1,-0.37156914414090575
MFN1,-0.750267197114472
MFN2,-0.2024149182433161
MFNG,1.2786903459531185
MFSD1,1.2833798895957924
MFSD10,0.8590266032476763
MFSD11,-0.5301092573667509
MFSD12,0.19833286838361605
MFSD13A,0.234315398839929
MFSD14A,-0.2407313950246387
MFSD14B,0.5779129047179209
MFSD14B|MFSD14C,-0.08506611185271304
MFSD2A,-2.8690556342866724
MFSD3,-0.6889319330116344
MFSD4B,-0.9082964133452586
MFSD5,0.02354019134890153
MFSD6,1.549801785111249
MFSD6L,-0.26088483308323013
MFSD7,0.3250071599779718
MFSD8,-0.6569755973690636
MFSD9,-0.6760513945750779
MGA,0.6773492106912675
MGAM,-0.07771318998943255
MGARP,-0.1086809647298116
MGAT1,0.23754178903218262
MGAT2,-0.6113004321781501
MGAT3,-0.30922210174095943
MGAT4A,0.9195033808010098
MGAT4B,-1.2651494249136628
MGAT5,1.016650736451737
MGAT5B,-0.06965249076112977
MGC12916,-0.4356463919885666
MGC15885,-0.1626842878856078
MGC16275,0.20377437361097606
MGC27345,0.07849407018889752
MGC2889,-0.23202295227818068
MGC32805,-2.7646676873046596
MGC34796,-0.19375418554764579
MGEA5,0.21822476715472822
MGLL,-1.2376772245059682
MGME1,0.8022815206489966
MGMT,-0.8497793853121816
MGP,1.9404749378305588
MGRN1,0.3633092222532307
MGST1,-2.982583423260771
MGST2,-0.9021448523195817
MGST3,-0.10781892117721706
MIA-RAB4B|RAB4B-EGLN2|RAB4B,0.3872387893259348
MIA|MIA-RAB4B,-0.6362974118411763
MIA2,-1.555295195417778
MIA2|CTAGE7P,-1.1533956080139145
MIA3,-1.7109301860666202
MIAT,1.7036148254750958
MIB1,-0.44701936017630073
MIB2,-0.693005727903361
MICA,-0.48510279592357763
MICA|MICB,-0.14921570888311547
MICAL1,2.7890337714073046
MICAL2,0.6305094050644744
MICAL3,-1.0530023901346934
MICALL1,0.7233525299696018
MICALL2,1.0987470682837952
MICB,2.12118778087087
MICU1,-0.11180489555997805
MICU2,-0.15225774105643602
MICU3,-1.635884657423036
MID1,1.520512146468014
MID1IP1,-1.5996210319187707
MID2,-0.6962770757966618
MIDN,0.2560470334623734
MIEF1,-1.140143648858654
MIEF2,-0.12599807402039798
MIER1,0.7785968181386329
MIER2,0.34426763379958564
MIER3,-0.969944403178078
MIF,-0.054688710045950044
MIF-AS1,-0.3151467615721122
MIF4GD,1.1309470544125764
MIGA1,-0.3163648727213386
MIGA2,-0.25344877287306466
MIIP,-0.3317515848424251
MINDY1,0.06947817396952363
MINDY3,-0.6969210584029895
MINDY4|INMT-MINDY4,0.5798996952151053
MINK1,1.2497487402906535
MINOS1,-0.30709649596507205
MINOS1-NBL1|MINOS1,0.74069931985957
MINOS1-NBL1|NBL1,0.7464555873717197
MINPP1,-1.647407009019389
MIOS,0.474721270988905
MIOX,-0.3471983362342488
MIP,-0.2349371398122605
MIPEP,-0.23808614403813255
MIPEPP3,-0.7775076196284172
MIPOL1,-0.5126210233328263
MIR1-1HG|MIR133A2,-0.23669919190150873
MIR100HG,-0.2922469362491414
MIR124-2HG,-0.12487400630038159
MIR1244-3|MIR1244-1|MIR1244-2|PTMA,0.4125207205131329
MIR1244-3|MIR1244-2|MIR1244-1|PTMA,0.5141226802419276
MIR147B|C15orf48,1.9601443023693077
MIR155HG,1.0851784960260924
MIR17HG,-0.11078384743848659
MIR205HG|MIR205,0.08645561889237784
MIR210HG,-0.6642843569411166
MIR214|DNM3OS,0.33134588597091724
MIR22HG,-0.42648147469157377
MIR29C,-0.7130014531871122
MIR30C2,0.5002654276450692
MIR3198-2|MIR3198-1|CBX5,0.7088956646397372
MIR3650,-0.08715949495973219
MIR3654|EEF1G,0.5442310745110179
MIR3671,0.35573883677417545
MIR3682,-0.3973010457021527
MIR3976HG,0.13676050516872298
MIR4435-2HG|CYTOR,3.79904415616573
MIR4458HG,-1.1091555633729355
MIR4680|PDCD4,0.21700098400589482
MIR4697HG,-0.3275453324758332
MIR4700|UNC119B,-0.42647430728596225
MIR4721|TUFM,-0.4403288985136101
MIR497HG,-0.19250331750121683
MIR503HG,0.7042526278034583
MIR5193|UBA7,0.6182169249686295
MIR568|ZBTB20,0.30709948715681024
MIR600HG,-0.18497210757907287
MIR622,0.006812165072559101
MIR6755|EED,-0.03378165454721195
MIR7-3HG,-0.0960786732959042
MIR7111|RPL10A,0.15662168985671548
MIR9-3HG,0.28083136643709483
MIR99AHG,-0.41096218284997765
MIRLET7BHG,-0.05183448104014525
MIRLET7DHG,-0.10713174048537205
MIS12,-0.5173567422135879
MIS18A,0.4796008384961456
MIS18BP1,2.273161355336825
MISP,-0.0738055633724323
MITD1,-0.09545528962052362
MITF,1.3674598643850753
MIXL1,-0.24704631636863905
MKI67,2.715490840908409
MKKS,-0.7273400247118653
MKL1,0.5568189526791679
MKL2,-0.2429159043798557
MKLN1,-0.8535618113618832
MKNK1,1.1415811238698645
MKNK1-AS1,0.08324958388522191
MKNK2,-0.24655989671422726
MKRN1,0.41338662391440234
MKRN2,-0.4379715535253885
MKRN7P,-0.018266706172897666
MKS1,-0.27914366642860766
MLANA,-0.3900073609789317
MLC1,-0.2692061071084097
MLEC,-0.6158748204622427
MLF1,1.4075932969702265
MLF2,-0.5290860822585297
MLH3,-0.5143864169837045
MLIP,-0.7652959548709003
MLKL,0.6477283045635174
MLLT1,-0.11528100402136962
MLLT10,-0.7311277098738765
MLLT10P1,0.09621671047828863
MLLT11,1.0948699983233008
MLLT3,0.9080606228597922
MLLT6,0.7796188871855297
MLN,-0.10958848452581174
MLPH,-0.7297633098406626
MLST8,-0.34416300569651703
MLX,-0.9124965835020459
MLXIP,0.17703180012230332
MLXIPL,-2.5257801783032483
MLYCD,-1.02937774172672
MMAA,-2.3431397837458654
MMAB,-2.4100163300138377
MMACHC,-1.977044034476294
MMADHC,-0.38584673154034754
MMD,1.1321987828757274
MMD2,-0.21888887788945055
MME,-2.6817432847473963
MMEL1,0.38763903038258296
MMGT1,0.3696855463450886
MMP1,0.608689151387812
MMP10,1.023041296760347
MMP11,-0.1817899846533318
MMP13,-0.20040712004567965
MMP14,0.06334047818884972
MMP15,-0.3231569427337349
MMP16,-0.24351801150612318
MMP17,-0.27267636687158364
MMP19,1.1556541002665313
MMP2,1.3609874211455837
MMP23A|MMP23B,0.7229553163099756
MMP24,0.26372989455083184
MMP24-AS1,0.5407162507635218
MMP25,-0.3627566670413574
MMP25-AS1,-0.1836919475225749
MMP26,-0.20849300086408376
MMP28,-0.2677535047537692
MMP7,5.266197391389083
MMP8,-0.8256117131197449
MMP9,0.3755250543395001
MMRN1,-0.6939017882465875
MMRN2,0.7020010687165853
MMS19,-0.34991667818269007
MN1,0.17510056657507578
MNAT1,-0.3091132171359809
MNDA,2.0776425321808607
MNS1,0.8143581348380693
MNT,0.4079845051853775
MNX1,-0.11099988619247994
MOAP1,0.3268639866840901
MOB1A,0.2520714432179471
MOB1B,-0.13670696444197936
MOB2,-0.3343742183414604
MOB3A,2.039473650038345
MOB3B,0.5946828228044982
MOB3C,0.4770011208376357
MOB4|HSPE1-MOB4,-0.39130528823290744
MOBP,-0.2078608482069662
MOCOS,-2.446029738831788
MOCS1,-1.222077742221923
MOCS2,-1.3696041593423605
MOCS3,-0.6630676002329414
MOG,-0.2311564045102888
MOGAT1,-1.5860040917030584
MOGAT2,-0.9444750745552065
MOGAT3,-0.3806081061685881
MOGS,-0.5039450351022556
MOK,0.6450341341076435
MON1A,-0.3635954086335255
MON1B,-0.22298034586540932
MON2,-0.8951761958667244
MORC2,-0.7786692952946612
MORC2-AS1,0.0206989044992906
MORC3,-0.020140710505310692
MORC4,-0.5858031523879236
MORF4L1,0.3795051423964002
MORF4L2,-0.4546123075661622
MORF4L2-AS1,-0.20455280688475877
MORN1,-0.44567619548103
MORN2,-0.3054688696192344
MORN3,0.18540061194125348
MORN4,0.2746115496579362
MOS,0.055725194230622575
MOSPD1,0.7292071422665245
MOSPD2,-0.3308188040324308
MOSPD3,-0.2966925610767857
MOV10,-0.5611687224884372
MOV10L1,-0.05085893545331154
MOXD1,2.3662754110220248
MPC1,-1.7463904981977298
MPC2,-2.40659231252009
MPDU1,-0.998102986098981
MPDZ,-1.0056521920248154
MPEG1,3.591033188110423
MPG,-0.41185928646083086
MPHOSPH10,0.1249303535276338
MPHOSPH6,0.43403884474014376
MPHOSPH8,0.8747947238579759
MPHOSPH9,0.42373192975275153
MPI,-0.8151035734823856
MPL,-0.3336613861238998
MPLKIP,-0.4945309578518079
MPND,-0.5888414887778107
MPO,0.7199637064179968
MPP1,1.62967474012769
MPP2,0.42671219489445344
MPP3,0.161297676162332
MPP5,-0.7215931979140272
MPP6,0.18722163006652645
MPP7,0.339900954136572
MPPE1,0.2773370651768433
MPPED1,-0.7700699311135761
MPPED2,-0.10314426843579166
MPRIP,0.3270733916349924
MPST,-1.8163688489510972
MPV17,0.5480032690577902
MPV17L,0.1671270178558893
MPV17L2,-1.1489598660797318
MPZ,0.17755767666487998
MPZL1,0.5659641662545468
MPZL2,-0.81390291527511
MPZL3,-0.2097710275233561
MR1,1.2290870048118483
MRAP,-0.07803707827343564
MRAP2,-0.016377365496914768
MRAS,1.7000538762785264
MRC1,1.8466919000868547
MRC2,1.7161125938435606
MRE11,0.49094258215576625
MREG,-1.7202959188331128
MRFAP1L1,-0.5901038522805475
MRGBP,-0.015413114481096836
MRGPRF,0.2634794076269548
MRGPRF-AS1,0.25700729534684824
MRGPRG-AS1,-0.2535034438356385
MRGPRX2,-0.18751243023003383
MRI1,-0.21602848250557613
MRM1,-0.655491513900924
MRM2,-0.372293604473295
MRM3,-0.4188009039946983
MRNIP,-0.05591216921311598
MRO,1.136153352283088
MROH1,0.5352210263182182
MROH2A,-0.25104059937418044
MROH2B,-1.3953427411394133
MROH6,0.41766312568009334
MROH7-TTC4|TTC4,-0.10909301287924701
MROH7|MROH7-TTC4,0.293956244273219
MROH8,-0.16135366156175454
MRPL1,0.23899838011260824
MRPL10,0.1427028246605432
MRPL11,-0.11311312894562209
MRPL12,-0.2061291967006794
MRPL13,-0.8737124924780877
MRPL14,-0.21627473566238484
MRPL15,-0.3156419684575644
MRPL16,-0.30224503647207246
MRPL17,0.06490690828769154
MRPL18,-0.5826449575435302
MRPL19,-0.567453521866438
MRPL2,-0.45798898350706285
MRPL20,0.042249702212533526
MRPL21,0.18416219411462875
MRPL22,-0.20267588635507425
MRPL23,0.043353761062360927
MRPL24,-0.39997727426890717
MRPL27,-0.2869916227327885
MRPL28,-0.059899585197062954
MRPL3,-0.23801317443235379
MRPL30,0.5546720369142872
MRPL32,-0.6427922360905858
MRPL33,0.0035867969093038143
MRPL34,-1.279737725700299
MRPL35,-0.6065248028034871
MRPL36,-0.472696270269293
MRPL37,-0.5077022045682137
MRPL38,-0.27875125481911467
MRPL39,-0.5458892874939559
MRPL4,-0.34135558554502093
MRPL40,-0.1145762087007651
MRPL41,-0.6177419488878914
MRPL42,-0.6496107222359413
MRPL43,-0.6574354080237729
MRPL44,-0.6295239369245296
MRPL45,-0.40119169167121327
MRPL46,-0.9532326097449628
MRPL47,0.2744885508759763
MRPL48,-0.18445946229305282
MRPL49,-0.5544115554027268
MRPL50,-0.7208874128333079
MRPL51,-0.5955683189803863
MRPL52,0.1135425545494062
MRPL53,0.1461481539520094
MRPL54,-0.46122133857093045
MRPL55,-0.14998952274525124
MRPL57,0.4168538737475744
MRPL58,-0.75539601588421
MRPL9,-0.7166863213535628
MRPS10,-0.29718394078093485
MRPS11,-0.3444037161958369
MRPS12,-0.707718677789096
MRPS14,-0.6880245566213359
MRPS15,-0.7128295398649784
MRPS16,-0.13821222955817197
MRPS17,-0.5087947372379906
MRPS18A,-0.36169982991280686
MRPS18B,-0.6444175354927231
MRPS18C,-0.3491828764957585
MRPS2,-0.6174147610494182
MRPS21,0.7443035702312543
MRPS22,-0.5704313302437233
MRPS23,-0.03340250952799779
MRPS24|URGCP-MRPS24,-0.14899309622655524
MRPS25,-0.4859135445242042
MRPS26,-0.7635257163772436
MRPS27,-0.4373011071905034
MRPS28,-1.0963090626250833
MRPS30,-0.35610607167018393
MRPS31,-0.05538779656225577
MRPS33,0.01617963845999293
MRPS34,-0.23882921167359278
MRPS35,-0.5233386129831636
MRPS36,-0.4016711805968205
MRPS5,-0.574391910269303
MRPS6,-0.08748201257328313
MRPS7,-0.47900711486346054
MRPS9,-0.25170332072989776
MRRF,-0.24096921114111444
MRS2,0.3134694148141718
MRTO4,0.39919129006702914
MRVI1,1.9207875822902436
MRVI1-AS1,-0.06796196077380486
MS4A1,2.4516186064241987
MS4A14,2.000155403374313
MS4A3,-0.07590387044907496
MS4A4A,3.81118882184824
MS4A5,-0.08595239729138074
MS4A6A,2.6331955510528577
MS4A6E,1.6430210348193148
MS4A7,3.456246586671202
MS4A8,-0.13266514674122062
MSANTD2,-0.12983039925953715
MSANTD3,0.43969914291954
MSANTD4,-0.0835415328037021
MSC,0.10902947037206334
MSH2,0.32432146075423096
MSH3,0.10813644030130906
MSH5-SAPCD1|MSH5,0.8412979753145314
MSH5-SAPCD1|SAPCD1,-0.10408377306611143
MSH6,-0.5151492171545242
MSI1,-0.009621191044138076
MSI2,0.7380327856456175
MSL1,-0.35932253556769794
MSL2,-0.07209440432970106
MSL3,0.7827833956457714
MSMO1,-2.890296982164106
MSN,1.2038834992918745
MSR1,2.0672148182486842
MSRA,-0.9084031967294579
MSRB1,-1.5720914827689656
MSRB2,0.620117672114937
MSRB3,1.1889971693008154
MSS51,0.3117496944645168
MST1L,-2.498057297408362
MST1L|MST1P2|MST1,-2.7749781040389685
MST1P2|MST1|MST1L,-2.9389026923800206
MST1P2|MST1L|MST1,-2.849235235874621
MST1R,0.34715416346539224
MSTO1|MSTO2P,-0.7918099088194988
MSTO2P|MSTO1,-0.6373180117906462
MSX1,0.29643715953392824
MSX2P1|MSX2,0.31589999592720724
MT1E,-1.16831938881394
MT1F,-1.916407190837349
MT1G|MT1HL1,-1.8734249162653567
MT1HL1|MT1H|MT1G,-1.5796269981026785
MT1M|MT1JP,-2.731976901646674
MT1X,-2.0350651889709757
MT3,0.044313930329201966
